Vendor Stk Nbr,Item Desc 1,Unit Retail,Color Desc,Est. POS Store Count,POS Qty,WM Month
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,643 ","9,310 ",2017/07
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,638 ","9,501 ",2017/08
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,565 ","10,346 ",2017/09
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,557 ","8,595 ",2017/10
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,641 ","8,380 ",2017/11
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"2,458 ","16,187 ",2017/12
ADX6800249,GOLD ARROW,$2.88 ,GOLD,"1,070 ","4,959 ",2018/01
ADX6800250,SILVER FEATHER Y,$2.88 ,SL,367 ,"1,269 ",2017/02
ADX6800250,SILVER FEATHER Y,$2.88 ,SL,349 ,"2,012 ",2017/03
ADX6800250,SILVER FEATHER Y,$2.88 ,SL,153 ,546 ,2017/04
ADX6800250,SILVER FEATHER Y,$2.88 ,SL,51 ,179 ,2017/05
ADX6800251,SL BLACK HORN,$2.88 ,SLBK,286 ,903 ,2017/02
ADX6800251,SL BLACK HORN,$2.88 ,SLBK,475 ,"2,441 ",2017/03
ADX6800251,SL BLACK HORN,$2.88 ,SLBK,261 ,"1,060 ",2017/04
ADX6800251,SL BLACK HORN,$2.88 ,SLBK,144 ,427 ,2017/05
ADX6800301,F/B SL TURQ W/CRY,$2.88 ,SLTQ,603 ,"1,803 ",2017/02
ADX6800301,F/B SL TURQ W/CRY,$2.88 ,SLTQ,"1,229 ","6,771 ",2017/03
ADX6800301,F/B SL TURQ W/CRY,$2.88 ,SLTQ,647 ,"2,576 ",2017/04
ADX6800301,F/B SL TURQ W/CRY,$2.88 ,SLTQ,213 ,712 ,2017/05
ADX6800301,F/B SL TURQ W/CRY,$2.88 ,SLTQ,36 ,152 ,2017/06
ADX6800306,F/B SL CRY FINGE,$2.88 ,SLCC,700 ,"2,535 ",2017/02
ADX6800306,F/B SL CRY FINGE,$2.88 ,SLCC,674 ,"4,405 ",2017/03
ADX6800306,F/B SL CRY FINGE,$2.88 ,SLCC,248 ,771 ,2017/04
ADX6800306,F/B SL CRY FINGE,$2.88 ,SLCC,58 ,194 ,2017/05
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,881 ,"4,215 ",2017/02
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,386 ","8,169 ",2017/03
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,458 ","7,530 ",2017/04
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,434 ","6,923 ",2017/05
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,298 ","7,519 ",2017/06
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,228 ","6,021 ",2017/07
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,266 ","6,252 ",2017/08
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,258 ","7,377 ",2017/09
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,525 ","7,052 ",2017/10
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,588 ","6,571 ",2017/11
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,520 ","8,388 ",2017/12
ADX6800308,F/B BK CRY FRINGE,$2.88 ,BLACK,"1,060 ","4,119 ",2018/01
ADX6800309,F/B BK CRY FIREBALL,$2.88 ,BKJC,618 ,"2,328 ",2017/02
ADX6800309,F/B BK CRY FIREBALL,$2.88 ,BKJC,542 ,"3,078 ",2017/03
ADX6800309,F/B BK CRY FIREBALL,$2.88 ,BKJC,275 ,"1,067 ",2017/04
ADX6800309,F/B BK CRY FIREBALL,$2.88 ,BKJC,117 ,375 ,2017/05
ADX6800309,F/B BK CRY FIREBALL,$2.88 ,BKJC,38 ,121 ,2017/06
ADX6800310,F/B GL CRY DROP,$2.88 ,GLCC,693 ,"2,705 ",2017/02
ADX6800310,F/B GL CRY DROP,$2.88 ,GLCC,639 ,"3,741 ",2017/03
ADX6800310,F/B GL CRY DROP,$2.88 ,GLCC,190 ,578 ,2017/04
ADX6800310,F/B GL CRY DROP,$2.88 ,GLCC,43 ,127 ,2017/05
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,880 ,"3,978 ",2017/02
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,382 ","8,791 ",2017/03
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,373 ","7,213 ",2017/04
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,359 ","6,574 ",2017/05
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,495 ","9,723 ",2017/06
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,408 ","7,539 ",2017/07
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,342 ","6,852 ",2017/08
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,235 ","7,929 ",2017/09
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,193 ","5,986 ",2017/10
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,120 ","5,635 ",2017/11
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,"1,447 ","7,482 ",2017/12
ADX6800311,F/B RG CRY FLWR/STAR,$2.88 ,CRYST,867 ,"3,357 ",2018/01
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,085 ","16,282 ",2017/02
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,227 ","21,925 ",2017/03
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,552 ","20,661 ",2017/04
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,372 ","18,338 ",2017/05
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,336 ","23,500 ",2017/06
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,440 ","20,179 ",2017/07
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,392 ","19,345 ",2017/08
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,434 ","25,560 ",2017/09
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,530 ","23,710 ",2017/10
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,526 ","22,324 ",2017/11
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,888 ","32,943 ",2017/12
ADX6800313,DUO WHITE PEARL,$2.88 ,PEARL,"2,217 ","16,591 ",2018/01
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,706 ,"1,992 ",2017/02
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,"1,471 ","8,620 ",2017/03
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,"1,348 ","7,558 ",2017/04
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,875 ,"3,427 ",2017/05
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,305 ,"1,289 ",2017/06
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,99 ,357 ,2017/07
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,64 ,222 ,2017/08
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,40 ,186 ,2017/09
ADX6800317,DUO MINT PEARL,$2.88 ,SLMN,30 ,88 ,2017/10
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,970 ,"3,367 ",2017/02
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,"1,374 ","9,145 ",2017/03
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,944 ,"4,542 ",2017/04
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,382 ,"1,507 ",2017/05
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,110 ,421 ,2017/06
ADX6800318,DUO CHAMPAGNE PEARL,$2.88 ,SLCH,40 ,139 ,2017/07
ADX6800319,DUE PINK PEARL,$2.88 ,SLPK,"1,100 ","4,509 ",2017/02
ADX6800319,DUE PINK PEARL,$2.88 ,SLPK,"1,029 ","6,676 ",2017/03
ADX6800319,DUE PINK PEARL,$2.88 ,SLPK,460 ,"1,922 ",2017/04
ADX6800319,DUE PINK PEARL,$2.88 ,SLPK,154 ,574 ,2017/05
ADX6800319,DUE PINK PEARL,$2.88 ,SLPK,65 ,227 ,2017/06
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,536 ,"1,609 ",2017/02
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,"1,198 ","6,180 ",2017/03
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,828 ,"3,411 ",2017/04
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,319 ,"1,122 ",2017/05
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,87 ,326 ,2017/06
ADX6800321,SL LAPIS/TQ DROP,$2.88 ,SLLATQ,32 ,88 ,2017/07
ADX6800323,GL TQ FEATHER DROP,$2.88 ,GLTQ,756 ,"2,255 ",2017/02
ADX6800323,GL TQ FEATHER DROP,$2.88 ,GLTQ,"1,211 ","7,548 ",2017/03
ADX6800323,GL TQ FEATHER DROP,$2.88 ,GLTQ,664 ,"2,670 ",2017/04
ADX6800323,GL TQ FEATHER DROP,$2.88 ,GLTQ,187 ,688 ,2017/05
ADX6800323,GL TQ FEATHER DROP,$2.88 ,GLTQ,34 ,178 ,2017/06
ADX6800324,GLTQ ROUNDSTUD,$2.88 ,GLTQ,841 ,"2,976 ",2017/02
ADX6800324,GLTQ ROUNDSTUD,$2.88 ,GLTQ,"1,058 ","7,267 ",2017/03
ADX6800324,GLTQ ROUNDSTUD,$2.88 ,GLTQ,527 ,"2,259 ",2017/04
ADX6800324,GLTQ ROUNDSTUD,$2.88 ,GLTQ,150 ,539 ,2017/05
ADX6800324,GLTQ ROUNDSTUD,$2.88 ,GLTQ,38 ,154 ,2017/06
ADX6800325,RG CRY DROP,$2.88 ,RGCC,718 ,"2,518 ",2017/02
ADX6800325,RG CRY DROP,$2.88 ,RGCC,814 ,"5,050 ",2017/03
ADX6800325,RG CRY DROP,$2.88 ,RGCC,392 ,"1,472 ",2017/04
ADX6800325,RG CRY DROP,$2.88 ,RGCC,92 ,340 ,2017/05
ADX6800328,RG CHIP HOOP,$2.88 ,RGRO,774 ,"2,359 ",2017/02
ADX6800328,RG CHIP HOOP,$2.88 ,RGRO,"1,101 ","6,364 ",2017/03
ADX6800328,RG CHIP HOOP,$2.88 ,RGRO,640 ,"2,360 ",2017/04
ADX6800328,RG CHIP HOOP,$2.88 ,RGRO,196 ,619 ,2017/05
ADX6800328,RG CHIP HOOP,$2.88 ,RGRO,36 ,144 ,2017/06
ADX6800332,GOLD ARROWHEAD,$2.88 ,GL,644 ,"2,160 ",2017/02
ADX6800332,GOLD ARROWHEAD,$2.88 ,GL,838 ,"4,957 ",2017/03
ADX6800332,GOLD ARROWHEAD,$2.88 ,GL,474 ,"1,866 ",2017/04
ADX6800332,GOLD ARROWHEAD,$2.88 ,GL,153 ,531 ,2017/05
ADX6800332,GOLD ARROWHEAD,$2.88 ,GL,42 ,189 ,2017/06
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,482 ,"1,423 ",2017/02
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,"1,085 ","5,543 ",2017/03
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,822 ,"3,677 ",2017/04
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,378 ,"1,396 ",2017/05
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,107 ,430 ,2017/06
ADX6800333,GL CRYSTAL HORN,$2.88 ,GLCC,31 ,101 ,2017/07
ADX6800335,SL TQ CHIP HOOP,$2.88 ,SLTQ,693 ,"1,938 ",2017/02
ADX6800335,SL TQ CHIP HOOP,$2.88 ,SLTQ,"1,278 ","7,206 ",2017/03
ADX6800335,SL TQ CHIP HOOP,$2.88 ,SLTQ,722 ,"2,756 ",2017/04
ADX6800335,SL TQ CHIP HOOP,$2.88 ,SLTQ,209 ,646 ,2017/05
ADX6800335,SL TQ CHIP HOOP,$2.88 ,SLTQ,41 ,162 ,2017/06
ADX6800336,BK BK CHIP HOOP,$2.88 ,BKBK,735 ,"2,526 ",2017/02
ADX6800336,BK BK CHIP HOOP,$2.88 ,BKBK,805 ,"4,858 ",2017/03
ADX6800336,BK BK CHIP HOOP,$2.88 ,BKBK,484 ,"1,792 ",2017/04
ADX6800336,BK BK CHIP HOOP,$2.88 ,BKBK,168 ,544 ,2017/05
ADX6800336,BK BK CHIP HOOP,$2.88 ,BKBK,41 ,163 ,2017/06
ADX6800343,GL LINEAR PAVE DROPS,$2.88 ,SLCC,579 ,"1,850 ",2017/02
ADX6800343,GL LINEAR PAVE DROPS,$2.88 ,SLCC,976 ,"5,177 ",2017/03
ADX6800343,GL LINEAR PAVE DROPS,$2.88 ,SLCC,651 ,"2,662 ",2017/04
ADX6800343,GL LINEAR PAVE DROPS,$2.88 ,SLCC,232 ,765 ,2017/05
ADX6800343,GL LINEAR PAVE DROPS,$2.88 ,SLCC,73 ,222 ,2017/06
ADX6800344,GL RED STONE DROP,$2.88 ,GLRD,702 ,"2,385 ",2017/02
ADX6800344,GL RED STONE DROP,$2.88 ,GLRD,901 ,"5,223 ",2017/03
ADX6800344,GL RED STONE DROP,$2.88 ,GLRD,423 ,"1,512 ",2017/04
ADX6800344,GL RED STONE DROP,$2.88 ,GLRD,128 ,455 ,2017/05
ADX6800344,GL RED STONE DROP,$2.88 ,GLRD,32 ,88 ,2017/06
ADX6800345,BK GLITTER HOOP,$2.88 ,BK,201 ,709 ,2017/02
ADX6800345,BK GLITTER HOOP,$2.88 ,BK,95 ,311 ,2017/03
ADX6800345,BK GLITTER HOOP,$2.88 ,BK,37 ,138 ,2017/04
ADX6800346,RG GLITTER HOOP,$2.88 ,RG,376 ,"1,596 ",2017/02
ADX6800346,RG GLITTER HOOP,$2.88 ,RG,192 ,528 ,2017/03
ADX6800346,RG GLITTER HOOP,$2.88 ,RG,66 ,246 ,2017/04
ADX6800346,RG GLITTER HOOP,$2.88 ,RG,39 ,156 ,2017/05
ADX6800346,RG GLITTER HOOP,$2.88 ,RG,32 ,136 ,2017/06
ADX6800347,MULTI CHAIN DROP,$2.88 ,SLGLHM,659 ,"2,127 ",2017/02
ADX6800347,MULTI CHAIN DROP,$2.88 ,SLGLHM,954 ,"5,342 ",2017/03
ADX6800347,MULTI CHAIN DROP,$2.88 ,SLGLHM,530 ,"1,930 ",2017/04
ADX6800347,MULTI CHAIN DROP,$2.88 ,SLGLHM,148 ,467 ,2017/05
ADX6800347,MULTI CHAIN DROP,$2.88 ,SLGLHM,39 ,132 ,2017/06
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,978 ,"5,201 ",2017/03
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,968 ,"4,928 ",2017/04
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,844 ,"3,934 ",2017/05
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,949 ,"5,680 ",2017/06
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,888 ,"4,434 ",2017/07
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,"1,241 ","6,033 ",2017/08
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,"1,283 ","8,549 ",2017/09
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,"1,250 ","6,888 ",2017/10
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,"1,272 ","6,605 ",2017/11
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,"1,511 ","8,334 ",2017/12
ADX6800381,F/B PRL RG FIREBALL,$2.88 ,PEARL,812 ,"3,552 ",2018/01
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,909 ,"3,958 ",2017/03
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,934 ,"4,378 ",2017/04
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,"1,117 ","5,117 ",2017/05
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,895 ,"5,255 ",2017/06
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,902 ,"4,308 ",2017/07
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,"1,000 ","4,744 ",2017/08
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,996 ,"5,762 ",2017/09
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,"1,004 ","4,827 ",2017/10
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,"1,073 ","4,723 ",2017/11
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,"1,592 ","8,118 ",2017/12
ADX6800384,F/B GOLD FRINGE,$2.88 ,GLCC,864 ,"3,590 ",2018/01
ADX6802052,6-ON CORAL FLOWER,$4.88 ,BLCLCR,37 ,176 ,2017/02
ADX6802087,6-ON GL BLACK BOW,$4.88 ,GLBKCC,531 ,"1,532 ",2017/02
ADX6802087,6-ON GL BLACK BOW,$4.88 ,GLBKCC,510 ,"2,790 ",2017/03
ADX6802087,6-ON GL BLACK BOW,$4.88 ,GLBKCC,277 ,"1,051 ",2017/04
ADX6802087,6-ON GL BLACK BOW,$4.88 ,GLBKCC,114 ,288 ,2017/05
ADX6802089,6-ON GL PRL FLOWER,$4.88 ,GLCLCC,697 ,"2,124 ",2017/02
ADX6802089,6-ON GL PRL FLOWER,$4.88 ,GLCLCC,693 ,"4,322 ",2017/03
ADX6802089,6-ON GL PRL FLOWER,$4.88 ,GLCLCC,361 ,"1,394 ",2017/04
ADX6802089,6-ON GL PRL FLOWER,$4.88 ,GLCLCC,128 ,425 ,2017/05
ADX6802089,6-ON GL PRL FLOWER,$4.88 ,GLCLCC,32 ,116 ,2017/06
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,745 ,"3,202 ",2017/02
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,942 ,"4,682 ",2017/03
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,818 ,"3,589 ",2017/04
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,734 ,"3,183 ",2017/05
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,975 ,"4,742 ",2017/06
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,"1,018 ","4,524 ",2017/07
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,"1,011 ","4,291 ",2017/08
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,859 ,"4,964 ",2017/09
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,786 ,"3,749 ",2017/10
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,819 ,"3,738 ",2017/11
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,"1,470 ","6,760 ",2017/12
ADX6802090,9-ON ANCHOR/BOW,$4.88 ,CRYST,565 ,"2,445 ",2018/01
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,638 ,"2,624 ",2017/02
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,764 ,"4,283 ",2017/03
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,783 ,"3,361 ",2017/04
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,770 ,"3,104 ",2017/05
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,799 ,"4,135 ",2017/06
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,827 ,"3,659 ",2017/07
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,809 ,"3,442 ",2017/08
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,709 ,"3,865 ",2017/09
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,639 ,"2,818 ",2017/10
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,639 ,"2,774 ",2017/11
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,"1,178 ","5,270 ",2017/12
ADX6802091,6-ON CREAM FLOWER,$4.88 ,SLCRPR,530 ,"2,366 ",2018/01
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,756 ,"3,099 ",2017/02
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,884 ,"5,396 ",2017/03
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,905 ,"4,625 ",2017/04
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,"1,055 ","4,859 ",2017/05
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,"1,079 ","5,971 ",2017/06
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,"1,061 ","4,971 ",2017/07
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,994 ,"4,769 ",2017/08
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,980 ,"5,977 ",2017/09
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,865 ,"4,269 ",2017/10
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,921 ,"4,375 ",2017/11
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,"1,117 ","6,198 ",2017/12
ADX6802093,6PC SIL CRY RING SET,$4.88 ,CRYST,662 ,"2,543 ",2018/01
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,493 ,"1,872 ",2017/02
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,584 ,"2,991 ",2017/03
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,552 ,"2,371 ",2017/04
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,535 ,"2,266 ",2017/05
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,621 ,"2,985 ",2017/06
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,642 ,"2,302 ",2017/07
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,663 ,"2,439 ",2017/08
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,752 ,"4,021 ",2017/09
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,549 ,"2,343 ",2017/10
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,684 ,"2,313 ",2017/11
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,"1,088 ","5,104 ",2017/12
ADX6802094,6PC GL CRY OPEN RING,$4.88 ,GLCC,574 ,"2,041 ",2018/01
ADX6802095,6PC GL CRY PRL RINGS,$4.88 ,GLCCPR,33 ,103 ,2017/02
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,629 ,"2,415 ",2017/02
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,760 ,"4,386 ",2017/03
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,713 ,"3,545 ",2017/04
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,844 ,"3,761 ",2017/05
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,884 ,"4,501 ",2017/06
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,828 ,"3,173 ",2017/07
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,709 ,"3,079 ",2017/08
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,783 ,"4,498 ",2017/09
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,795 ,"3,695 ",2017/10
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,761 ,"3,368 ",2017/11
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,816 ,"4,174 ",2017/12
ADX6802096,3PC GL CRY RING SET,$4.88 ,CRYST,573 ,"1,883 ",2018/01
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,979 ,"4,374 ",2017/02
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,094 ","6,495 ",2017/03
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,033 ","4,952 ",2017/04
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,879 ,"3,738 ",2017/05
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,995 ,"5,752 ",2017/06
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,166 ","5,613 ",2017/07
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,114 ","5,277 ",2017/08
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,130 ","7,005 ",2017/09
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,183 ","6,030 ",2017/10
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,151 ","5,897 ",2017/11
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,"1,524 ","8,064 ",2017/12
ADX6802175,6-ON MLT FAUX STONE,$4.88 ,MULTI,851 ,"4,005 ",2018/01
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,705 ,"2,952 ",2017/02
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,844 ,"4,584 ",2017/03
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,792 ,"3,456 ",2017/04
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,"1,078 ","4,632 ",2017/05
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,953 ,"5,286 ",2017/06
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,"1,029 ","4,466 ",2017/07
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,919 ,"3,760 ",2017/08
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,884 ,"4,871 ",2017/09
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,804 ,"3,599 ",2017/10
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,717 ,"3,252 ",2017/11
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,"1,159 ","5,112 ",2017/12
ADX6802176,6-ON GLTQ SET -F/B,$4.88 ,TURQ,595 ,"2,585 ",2018/01
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,006 ","4,569 ",2017/02
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,151 ","7,090 ",2017/03
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,231 ","5,589 ",2017/04
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,246 ","6,687 ",2017/05
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,223 ","7,525 ",2017/06
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,024 ","4,882 ",2017/07
ADX6802178,6-ON GOLD SET -F/B,$4.88 ,MULTI,"1,264 ","5,240 ",2017/08
